stringKey,stringContent
PLAYCHESSSTARTWORDSKEY_AVATAR_25_2,왕관이 번쩍이다.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_1,아무리 눈부신 왕관이라도 자주 닦아내야 한다.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_2,"그 왕관은 금으로 만들어졌는데, 그것이 품질을 나타냅니다."
PLAYCHESSSTARTWORDSKEY_AVATAR_27_1,승부를 따지다.
PLAYCHESSSTARTWORDSKEY_AVATAR_27_2,내가 원하는 것은 반드시 얻을 수 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_28_1,아무리 깨끗한 방이라도 항상 관리해야 한다.
PLAYCHESSSTARTWORDSKEY_AVATAR_28_2,방을 치우는 것은 간단한 작업이 아니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_1,한가지 사업을 장기적으로 견지한다는것은 쉬운 일이 아닙니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_2,궁전을 지키는 일은 쉽지 않습니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_30_1,나를 보아서는 안 된다.
PLAYCHESSSTARTWORDSKEY_AVATAR_30_2,내가 안 보인다.
NOW_I_AM_THE_TEAM_LEADER,지금 나는 그 줄의 맨 앞에 서 있다.
WAIT_A_MOMENT,잠시 만요
DICE_STARTED,%s면 주사위가 시작되었습니다
WHERE_ARE_THE_LOBBYISTS,어디 있어요 {JOB_LOBBYIST}?
SILENT_NOTE_DO,침묵의 음표도 (1)
SILENT_NOTE_RE,침묵의 음표 · 라이 (2)
SILENT_NOTE_MI,침묵의 음표 미미 (3)
SILENT_NOTE_FA,침묵의 음표 · 발 (4)
SILENT_NOTE_SOL,침묵의 음표 교사 (5)
SILENT_NOTE_LA,음표의 침묵 (6)
SILENT_NOTE_SI,음표 s. s. (7)
NOTE_DO,도 (1)
NOTE_RE,자 (2)
NOTE_MI,미 (3)
NOTE_FA,발 (4)
NOTE_SOL,교사 (5)
NOTE_LA,-6
NOTE_SI,서 (7)
WIN_THE_KING,네가 왕을 이겼다.
KING_LOW_VOICE,"%s"",""다른 사람한테 말하지 마"","
WHEN_I_WAS_YOUNG,"이 작은 선물은 내가 젊었을 때 자주 사용했는데, 나중에 왕관이 생기면서 필요 없게 되었다."
ALL_GIFTS_HAD_GIVE_YOU,나의 작은 선물을 모두 너에게 보냈다.
YOU_NEED_TO_PROVE,용기를 증명해야 작은 선물을 받을 수 있다.
DOOR_1,{SCENE_NAME_STAVE_AVENUE} 남쪽 서문
DOOR_2,{SCENE_NAME_STAVE_AVENUE} 남쪽 동문
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_1,든든하다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_2,까마득히 멀다.
NOT_EASY_OPEN_THE_DOOR_WITHOUT_THE_KEY,열쇠 없는 문은 쉽게 열리지 않는다.
TRUSTED_CLASSMATE,나는 공주의 초청편지에서 언급된 동창생들을 신임한다고 말하지 않을수 없다.
YOU_HAD_THE_KEY,너는이 열쇠를 이미 가지고 있구나.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_3,호기심은 진보의 동력이다.
VISUAL_RANGE_IS_AT_MAXIMUM,{GOODS_NAME_2}의 시야 거리가 최대 값에 도달했습니다.
YOU_ALREADY_HAVE_A_TELESCOPE,여러분은 이미 망원경을 가지고 있습니다.
YOU_NEED_A_TELESCOPE_FIRST,망원경이 있어야 합니다.
YOU_ALREADY_HAVE_THIS_KEY,너는이 열쇠를 이미 가지고 있구나.
HAVE_ALREADY_USED,이미 사용하고 있습니다.
DOOR_3,{SCENE_NAME_HALL_OF_MELODY}의 문
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_1,오래된 성.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_2,유구한 역사.
WRANGLEDIALOGTYPEID_SISTER_1_SUCCESS_1,내 서재요. 거기로 돌아가서 다시 한 번 점검해 봅시다.
FAMILY_IS_THE_MOST_IMPORTANT_THING,나에게는 가족이 제일입니다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_1,다른 사람이 보게 해서는 안 된다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_2,밀서.
TO_ROYAL_HOUSEHOLD_LETTER,황실 인사가 아룁니다.
DOOR_CLOSE,문이 닫혔다.
GUARD_THE_ROYAL_FAMILY,황실을 지키다.
YOU_CAN_NOT_FOUND_QIU_YU,당신들은 찾지 못할것이다.
YOU_WILL_BE_SORRY,감히 내게 도전하다니 너희들 후회할 거야.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_1,잘 안 보입니다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_2,안이 어둡다.
WE_LOOK_FORWARD_TO_LEARNING_PARTNERS,나는 학식이 풍부한 동무를 기대한다.
OWN_WONDERFUL,인생길은 비록 떠돌아다니도록 운명지어져 있지만 그래도 자신의 멋을 내고 살아야 한다.
WE_HAVE_FOUND_THE_TWELVE_GOO,여기 12개의 끈적끈적한 벌레인 {TWELVE_BUGS} 가 있습니다.
MEMBERS_OF_THE_TEAM_WHO_LEFT,팀을 떠난 구성원:%s.
HOWEVER_SOME_MEMBERS_SURVIVED,그러나 완강하게 살아남은 대원은 있었다.
HOME_SAFE_1,집은 안전한 항만이다.
HOME_SAFE_2,집은 우리의 피난처이다.
HOME_IS_SAFE,"아니면 집이 안전한가,"
IT_IS_GETTING_DARK_YOU_CAN_NOT_PLAY_CHESS,곧 어두워지니 대국하지 않겠습니다.
WAY_HOME_1,집에 가는 길까지 기억하길 바래요.
WAY_HOME_2,이럴 때는 귀가가 가장 안전한 선택이다.
IT_IS_GETTING_DARK_YOU_CAN_NOT_OPERATE,날이 어두워지려고 하니 조작할 수 없다.
IT_IS_PLAY_CHESS_YOU_CAN_NOT_OPERATE,{PLAY_CHESS_NAME} 에서는 연산할 수 없다.
WILL_FINAL,그녀를 찾는 고양이 {NAME_2}.
TWELVE_BUGS,끈적끈적하다
THE_GAME_HAS_NOT_STARTED_YET,게임은 아직 시작하지 않았다.
I_AM_GOING_TO_START_COUNTING,세어봐야겠어요.
LOOK_WHERE_THEY_ARE,{NAME_2} 그들이 어디 있는지 보세요?
CURRENT_STANDING_POSITION_CANNOT_START_PATHFINDING,현재 위치에서 경로 찾기를 시작할 수 없습니다.
THE_LAST_COUNT_IS_NOT_OVER,지난번에 세는 것도 아직 끝나지 않았다.
WE_FINALLY_FOUND,드디어 {NAME_AVATAR_19}를 찾았습니다!친구들이다 모였다!
WE_WILL_TOGETHER,나는 너를 다시 만날 수 있으리라고 시종 믿었다.
I_CAN_NOT_HAVE_MY_LITTLE_GIFT_AGAIN,너는 자신의 용기를 증명했다.
PICK_UP_OR_NOT,줍을까?
ALREADY_MINIMUM,이미 가장 작아졌습니다.
ALREADY_MAXIMUM,이미 가장 커졌습니다.
NEED_CHARGING_NUMBERING,{GOODS_NAME_NUMBERINGROD} 가 필요하다.
DOOR_NAME,문
OPEN_DOOR_OR_NOT,열까요?
DOOR_OPENED,문이 열렸다.
CAN_NOT_DISCARD,버리면 안 된다.
GIFT_OR_NOT,선물?
NO_NUMBERINGROD,아니오{GOODS_NAME_NUMBERINGROD}.
NUMBERING,번호
GUIDE_BOARD,도로 표지
RADIO_CASSETTE_RECORDER,라디오 카세트
DEAD_TREE,고목
KUMQUAT,금 귤
PINE_TREE,소나무
FLOWERS,꽃
GRASS,풀
OSMANTHUS_FRAGRANS,구이화
BANYAN,용수
ARAUCARIA,아카시아
FIR,전나무
PLAY_MUSIC,음악을 틀다.
NAME_PATHWAY,오솔길
PATHWAY_DESCRIPTION,어두운 오솔길은 앞쪽으로 통한다.
START_COUNTING_OR_NOT,세어볼래?
