stringKey,stringContent
WRANGLEDIALOGTYPEID_SISTER_1_SUCCESS_1,我的书房里，再回到那里检查一下吧。
FAMILY_IS_THE_MOST_IMPORTANT_THING,对我来说，家庭是最重要的。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_1,不可让其他人看到。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_2,密信。
TO_ROYAL_HOUSEHOLD_LETTER,皇家人员亲启。
DOOR_CLOSE,门关上了。
GUARD_THE_ROYAL_FAMILY,守护皇家。
YOU_CAN_NOT_FOUND_QIU_YU,你们是找不到的。
YOU_WILL_BE_SORRY,竟敢挑战我，你们会后悔的。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_1,看不清。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_2,里面很暗。
WE_LOOK_FORWARD_TO_LEARNING_PARTNERS,我期待富有学识的伙伴。
OWN_WONDERFUL,人生路虽然注定漂泊，但是也要活出自己的精彩。
WE_HAVE_FOUND_THE_TWELVE_GOO,我们已经找到了{TWELVE_BUGS}，对，就是这里的十二个黏黏虫。
MEMBERS_OF_THE_TEAM_WHO_LEFT,离开团队的成员：%s。
HOWEVER_SOME_MEMBERS_SURVIVED,但是，还是有队员顽强地活了下来。
HOME_SAFE_1,家是安全的港湾。
HOME_SAFE_2,家是我们的避风港。
HOME_IS_SAFE,还是家里安全啊，，，
IT_IS_GETTING_DARK_YOU_CAN_NOT_PLAY_CHESS,天要黑了，不对弈。
WAY_HOME_1,希望你记得回家的路。
WAY_HOME_2,这时，回家是最安全的选择。
IT_IS_GETTING_DARK_YOU_CAN_NOT_OPERATE,天要黑了，不可操作。
IT_IS_PLAY_CHESS_YOU_CAN_NOT_OPERATE,{PLAY_CHESS_NAME}中，不可操作。
WILL_FINAL,找她的猫咪{NAME_2}。
TWELVE_BUGS,十二黏黏
THE_GAME_HAS_NOT_STARTED_YET,游戏还没开始。
I_AM_GOING_TO_START_COUNTING,我要开始数数了。
LOOK_WHERE_THEY_ARE,{NAME_2}看看他们在哪里？
CURRENT_STANDING_POSITION_CANNOT_START_PATHFINDING,当前所站位置，不可开始寻路。
THE_LAST_COUNT_IS_NOT_OVER,上次数数还没有结束。
WE_FINALLY_FOUND,我们终于找到{NAME_AVATAR_19}了！小伙伴们团聚了！
WE_WILL_TOGETHER,我始终相信能再次见到你们！
I_CAN_NOT_HAVE_MY_LITTLE_GIFT_AGAIN,你证明了自己的勇气。
PICK_UP_OR_NOT,拾取吗？
ALREADY_MINIMUM,已经最小。
ALREADY_MAXIMUM,已经最大。
NEED_CHARGING_NUMBERING,需要充能{GOODS_NAME_NUMBERINGROD}。
DOOR_NAME,门
OPEN_DOOR_OR_NOT,打开吗？
DOOR_OPENED,门打开了。
CAN_NOT_DISCARD,不能扔掉。
GIFT_OR_NOT,礼物？
NO_NUMBERINGROD,没有{GOODS_NAME_NUMBERINGROD}。
NUMBERING,编号
GUIDE_BOARD,路牌
RADIO_CASSETTE_RECORDER,收录机
DEAD_TREE,枯树
KUMQUAT,金柑
PINE_TREE,松树
FLOWERS,花
GRASS,草
OSMANTHUS_FRAGRANS,桂花
BANYAN,榕树
ARAUCARIA,南洋杉
FIR,冷杉
PLAY_MUSIC,播放音乐。
NAME_PATHWAY,小径
PATHWAY_DESCRIPTION,幽暗的小径，通往前方。
START_COUNTING_OR_NOT,开始数数？
