stringKey,stringContent
WIN_THE_KING,あなたは王様に勝ちました。
KING_LOW_VOICE,低い声で言って、%s、、、他の人に言わないでください、、、
WHEN_I_WAS_YOUNG,若い頃はよく使っていたのですが、王冠ができたので、いらなくなりました。
ALL_GIFTS_HAD_GIVE_YOU,私の小さな贈り物はすべてあなたにあげました。
YOU_NEED_TO_PROVE,あなたの勇気を証明してこそ、小さな贈り物がもらえるのです
DOOR_1,{SCENE_NAME_STAVE_AVENUE}南の西ゲートです
DOOR_2,{SCENE_NAME_STAVE_AVENUE}南の東門です
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_1,丈夫です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_2,久遠です。
NOT_EASY_OPEN_THE_DOOR_WITHOUT_THE_KEY,鍵のないドアは簡単には開きません。
TRUSTED_CLASSMATE,王女招待状に出てきた彼女の同級生の方を、私は信頼していると言わざるを得ません。
YOU_HAD_THE_KEY,あなたは既にこの鍵を持っています。
PLAYCHESSSTARTWORDSKEY_AVATAR_26_3,好奇心は進歩の原動力です。
VISUAL_RANGE_IS_AT_MAXIMUM,{GOODS_NAME_2}の視野距離が最大値に達しました。
YOU_ALREADY_HAVE_A_TELESCOPE,あなたは既に望遠鏡を持っています
YOU_NEED_A_TELESCOPE_FIRST,まず望遠鏡が必要です
YOU_ALREADY_HAVE_THIS_KEY,あなたは既にこの鍵を持っています。
HAVE_ALREADY_USED,使用済みです。
DOOR_3,{SCENE_NAME_HALL_OF_MELODY}のドアです
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_1,古いお城です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_2,長い歴史です。
WRANGLEDIALOGTYPEID_SISTER_1_SUCCESS_1,私の書斎です。もう一度そこに戻って調べてみましょう。
FAMILY_IS_THE_MOST_IMPORTANT_THING,私にとって家族が一番大切です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_1,他の人に見られてはいけません。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_65_2,密書です。
TO_ROYAL_HOUSEHOLD_LETTER,王室関係者親啓です。
DOOR_CLOSE,ドアが閉まりました。
GUARD_THE_ROYAL_FAMILY,王家を守ります。
YOU_CAN_NOT_FOUND_QIU_YU,あなた方には見つからないでしょう。
YOU_WILL_BE_SORRY,私に挑んだら、後悔しますよ。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_1,よく見えません。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_66_2,中は暗かったです。
WE_LOOK_FORWARD_TO_LEARNING_PARTNERS,知的な仲間に期待します。
OWN_WONDERFUL,人生の道は漂流することを運命付けますが、しかし同じく自分のすばらしいを生きます。
WE_HAVE_FOUND_THE_TWELVE_GOO,ここにいる{TWELVE_BUGS}匹のネバネバを見つけました
MEMBERS_OF_THE_TEAM_WHO_LEFT,チームを離れたメンバー:%sです。
HOWEVER_SOME_MEMBERS_SURVIVED,しかし、しぶとく生き残った隊員がいました。
HOME_SAFE_1,家は安全な港です。
HOME_SAFE_2,家は私たちの避難所です。
HOME_IS_SAFE,"家の方が安全ですよ,,"
IT_IS_GETTING_DARK_YOU_CAN_NOT_PLAY_CHESS,日が暮れますから、対局はしません。
WAY_HOME_1,帰り道を覚えていて欲しいです。
WAY_HOME_2,その場合、家に帰るのが一番安全です。
IT_IS_GETTING_DARK_YOU_CAN_NOT_OPERATE,"日が暮れますから,操作してはいけません。"
IT_IS_PLAY_CHESS_YOU_CAN_NOT_OPERATE,{PLAY_CHESS_NAME}では、操作できません。
WILL_FINAL,彼女の猫を探します{NAME_2}。
TWELVE_BUGS,十二ネバネバです
THE_GAME_HAS_NOT_STARTED_YET,ゲームはまだ始まっていません。
I_AM_GOING_TO_START_COUNTING,数え始めます。
LOOK_WHERE_THEY_ARE,{NAME_2}どこにいるのでしょう?
CURRENT_STANDING_POSITION_CANNOT_START_PATHFINDING,今立っている位置から道を探してはいけません。
THE_LAST_COUNT_IS_NOT_OVER,前回の数えはまだ終わっていません。
WE_FINALLY_FOUND,やっと{NAME_AVATAR_19}を見つけました!小さな友達の団らんです!
WE_WILL_TOGETHER,また会えると信じています!
I_CAN_NOT_HAVE_MY_LITTLE_GIFT_AGAIN,あなたは自分の勇気を証明しました。
PICK_UP_OR_NOT,ピックアップですか?
ALREADY_MINIMUM,もう一番小さいです。
ALREADY_MAXIMUM,もう最大です。
NEED_CHARGING_NUMBERING,{GOODS_NAME_NUMBERINGROD}の充電が必要です。
DOOR_NAME,ドアです
OPEN_DOOR_OR_NOT,開けますか?
DOOR_OPENED,ドアが開きました。
CAN_NOT_DISCARD,捨てることはできません。
GIFT_OR_NOT,贈り物ですか?
NO_NUMBERINGROD,ありません{GOODS_NAME_NUMBERINGROD}。
NUMBERING,番号です
GUIDE_BOARD,道路標識です
RADIO_CASSETTE_RECORDER,ラジカセ
DEAD_TREE,枯れ木です
KUMQUAT,きんかん
PINE_TREE,松の木
FLOWERS,花です
GRASS,草です
OSMANTHUS_FRAGRANS,モクセイ
BANYAN,ガジュマルの木です
ARAUCARIA,ナンヨウスギです
FIR,もみの木
PLAY_MUSIC,音楽をかけます。
NAME_PATHWAY,小径です
PATHWAY_DESCRIPTION,暗い道が、先へ続いています。
START_COUNTING_OR_NOT,数え始めますか?
